Date,Open,High,Low,Close,Volume,G,U,V,AG,AL
2026-03-04,82.63300323486328,85.01499938964844,82.63300323486328,83.08499908447266,502,-6.504997253417969,0.0,6.504997253417969,1.8227855137416296,1.6735000610351562
2026-03-05,81.68699645996094,84.1500015258789,80.95500183105469,84.09500122070312,597,1.0100021362304688,1.0100021362304688,-0.0,1.774214608328683,1.6735000610351562
2026-03-06,83.81600189208984,84.33499908447266,81.42500305175781,82.91999816894531,282,-1.1750030517578125,0.0,1.1750030517578125,1.774214608328683,1.216357639857701
2026-03-09,84.03199768066406,86.51000213623047,79.5,82.49500274658203,497,-0.4249954223632812,0.0,0.4249954223632812,1.7570719037737166,1.2467144557407923
2026-03-10,89.08300018310547,89.58999633789062,87.0,87.12000274658203,106,4.625,4.625,-0.0,2.0624291556222096,1.2467144557407923
2026-03-11,85.06500244140625,88.68000030517578,84.5250015258789,88.54499816894531,1455,1.4249954223632812,1.4249954223632812,-0.0,2.0756427219935825,1.2467144557407923
2026-03-12,84.66999816894531,87.16000366210938,84.66999816894531,86.56500244140625,284,-1.9799957275390625,0.0,1.9799957275390625,1.8242143903459822,1.3881427219935827
2026-03-13,80.91400146484375,83.81500244140625,79.44999694824219,82.0,856,-4.56500244140625,0.0,4.56500244140625,1.3931427001953125,1.7142143249511719
2026-03-16,80.26300048828125,80.90499877929688,79.0,79.0,91,-3.0,0.0,3.0,1.3931427001953125,1.9138570513044084
2026-03-17,79.52999877929688,82.23999786376953,78.58000183105469,80.43000030517578,248,1.4300003051757812,1.4300003051757812,-0.0,1.1632140023367745,1.9138570513044084
2026-03-18,77.23799896240234,77.73500061035156,74.80000305175781,76.5,340,-3.930000305175781,0.0,3.930000305175781,1.1632140023367745,2.0507142203194753
2026-03-19,70.9020004272461,76.1050033569336,67.0,75.70500183105469,138,-0.7949981689453125,0.0,0.7949981689453125,1.1632140023367745,2.0460711887904575
2026-03-20,69.36000061035156,71.92500305175781,69.36000061035156,71.91999816894531,45,-3.785003662109375,0.0,3.785003662109375,0.6064284188406808,2.3164285932268416
2026-03-23,69.04900360107422,69.51000213623047,61.09000015258789,64.73999786376953,271,-7.180000305175781,0.0,7.180000305175781,0.6064284188406808,2.3814283098493303
2026-03-24,69.27400207519531,71.18499755859375,68.55000305175781,69.08999633789062,122,4.349998474121094,4.349998474121094,-0.0,0.9171425955636161,1.916785648890904
2026-03-25,72.36100006103516,73.16999816894531,71.2249984741211,71.38999938964844,211,2.3000030517578125,2.3000030517578125,-0.0,1.0092855181012834,1.916785648890904
2026-03-26,67.6709976196289,70.1050033569336,67.2300033569336,70.1050033569336,31,-1.2849960327148438,0.0,1.2849960327148438,1.0092855181012834,1.9246422903878349
2026-03-27,69.54499816894531,69.54499816894531,67.54000091552734,67.55000305175781,391,-2.5550003051757812,0.0,2.5550003051757812,1.0092855181012834,2.0767854963030135
2026-03-30,70.3239974975586,70.9800033569336,67.81999969482422,67.90499877929688,482,0.3549957275390625,0.3549957275390625,-0.0,0.7042852129255023,2.0767854963030135
2026-03-31,74.69000244140625,75.16999816894531,72.55500030517578,72.55500030517578,98,4.650001525878906,4.650001525878906,-0.0,0.9346427917480469,2.0767854963030135
2026-04-01,75.86699676513672,75.86699676513672,73.9000015258789,74.34500122070312,81,1.7900009155273438,1.7900009155273438,-0.0,1.0625,1.9353572300502233
2026-04-02,72.73500061035156,73.71499633789062,69.83499908447266,73.71499633789062,0,-0.6300048828125,0.0,0.6300048828125,1.0625,1.6542859758649553
2026-04-06,72.66100311279297,72.66100311279297,71.8499984741211,71.8499984741211,1,-1.8649978637695312,0.0,1.8649978637695312,1.0625,1.573214394705636
2026-04-07,71.82599639892578,71.8949966430664,70.0,71.8949966430664,91,0.0449981689453125,0.0449981689453125,-0.0,0.963571275983538,1.573214394705636
2026-04-08,75.2239990234375,77.44999694824219,75.2239990234375,76.16999816894531,34,4.275001525878906,4.275001525878906,-0.0,1.2689285278320312,1.2925000871930803
2026-04-09,76.2770004272461,76.2770004272461,73.77999877929688,73.77999877929688,4,-2.3899993896484375,0.0,2.3899993896484375,1.2689285278320312,1.4064287458147322
2026-04-10,76.3239974975586,76.6500015258789,75.30500030517578,75.30500030517578,175,1.5250015258789062,1.5250015258789062,-0.0,1.3778572082519531,1.1360713413783483
2026-04-13,75.52300262451172,75.52300262451172,72.79499816894531,72.80000305175781,13,-2.5049972534179688,0.0,2.5049972534179688,1.3778572082519531,0.8021425519670758
2026-04-14,79.39099884033203,79.58999633789062,76.81500244140625,76.81500244140625,590,4.0149993896484375,4.0149993896484375,-0.0,1.353928702218192,0.8021425519670758
2026-04-15,79.49099731445312,80.3499984741211,79.30000305175781,80.25,473,3.43499755859375,3.43499755859375,-0.0,1.434999738420759,0.8021425519670758
2026-04-16,78.60600280761719,79.17500305175781,78.60600280761719,79.17500305175781,504,-1.0749969482421875,0.0,1.0749969482421875,1.434999738420759,0.7871426173618862
2026-04-17,81.73799896240234,82.83000183105469,81.73799896240234,82.37999725341797,38,3.204994201660156,3.204994201660156,-0.0,1.6639278956821986,0.6046425955636161
2026-04-20,79.95099639892578,79.95099639892578,79.50499725341797,79.5250015258789,24,-2.8549957275390625,0.0,2.8549957275390625,1.638571058000837,0.8085708618164062
2026-04-21,76.41100311279297,78.94999694824219,76.41100311279297,78.94999694824219,34,-0.5750045776367188,0.0,0.5750045776367188,1.3064280918666296,0.8496426173618862
2026-04-22,77.89299774169922,77.89299774169922,76.875,76.875,9,-2.0749969482421875,0.0,2.0749969482421875,1.1785708836146764,0.997856685093471
2026-04-23,75.46499633789062,76.32499694824219,75.46499633789062,76.30500030517578,21,-0.5699996948242188,0.0,0.5699996948242188,1.1785708836146764,0.9935706002371651
2026-04-24,76.38300323486328,76.38300323486328,76.38300323486328,76.38300323486328,31,0.0780029296875,0.0780029296875,-0.0,1.1841425214494978,0.8603564671107701
2026-04-27,75.00299835205078,75.33499908447266,74.75499725341797,75.26499938964844,7,-1.1180038452148438,0.0,1.1180038452148438,1.1809283665248327,0.9402138846261161
2026-04-28,73.20500183105469,73.20500183105469,73.20500183105469,73.20500183105469,28613,-2.05999755859375,0.0,2.05999755859375,0.8755711146763392,1.0873565673828125
2026-04-29,71.56900024414062,73.81500244140625,70.88500213623047,72.98500061035156,4128,-0.220001220703125,0.0,0.220001220703125,0.8755711146763393,0.932356698172433
2026-04-30,73.53399658203125,73.8499984741211,71.38500213623047,71.38500213623047,498,-1.5999984741210938,0.0,1.5999984741210938,0.7666424342564174,1.0466423034667969
2026-05-01,75.95099639892578,76.87999725341797,73.11000061035156,74.41999816894531,598,3.034996032714844,3.034996032714844,-0.0,0.9834278651646206,0.8677139282226562
2026-05-04,73.0719985961914,75.4000015258789,72.5,75.4000015258789,591,0.9800033569335938,0.9800033569335938,-0.0,0.7666424342564174,0.8677139282226562
2026-05-05,73.10800170898438,73.94499969482422,72.66999816894531,72.66999816894531,194,-2.7300033569335938,0.0,2.7300033569335938,0.5212854657854352,1.0627141680036272
2026-05-06,76.81099700927734,77.83499908447266,73.7750015258789,73.88999938964844,235,1.220001220703125,1.220001220703125,-0.0,0.6084284101213727,0.9859286717006138
2026-05-07,79.70099639892578,82.17500305175781,77.87000274658203,77.87000274658203,301,3.9800033569335938,3.9800033569335938,-0.0,0.6637862069266183,0.9859286717006138
2026-05-08,80.3949966430664,81.5999984741211,80.05999755859375,80.81500244140625,14,2.9449996948242188,2.9449996948242188,-0.0,0.8741433279854911,0.7820004054478237
2026-05-11,85.48500061035156,86.25,85.0,85.6050033569336,408,4.790000915527344,4.790000915527344,-0.0,1.2162862505231584,0.7409286499023438
2026-05-12,85.12999725341797,86.91000366210938,83.75,86.49500274658203,418,0.8899993896484375,0.8899993896484375,-0.0,1.2798576354980469,0.5927145821707589
2026-05-13,88.88800048828125,88.88800048828125,86.93000030517578,86.93000030517578,137,0.43499755859375,0.43499755859375,-0.0,1.3109288896833147,0.5520003182547433
2026-05-14,84.91200256347656,87.07499694824219,84.9000015258789,87.07499694824219,91,0.1449966430664062,0.1449966430664062,-0.0,1.3157141549246651,0.5520003182547433
2026-05-15,77.16100311279297,80.61000061035156,76.00499725341797,80.61000061035156,53,-6.464996337890625,0.0,6.464996337890625,1.3157141549246651,0.9339283534458706
2026-05-18,77.072998046875,78.05500030517578,74.74500274658203,75.34500122070312,211,-5.2649993896484375,0.0,5.2649993896484375,1.3157141549246651,1.1628570556640625
2026-05-19,74.8280029296875,78.46499633789062,73.79000091552734,78.46499633789062,50,3.1199951171875,3.1199951171875,-0.0,1.5385709490094865,1.1471426827566964
2026-05-20,75.85099792480469,76.42500305175781,75.16999816894531,75.58999633789062,249,-2.875,0.0,2.875,1.5385709490094865,1.2382142203194755
2026-05-21,76.41400146484375,76.87000274658203,74.95999908447266,74.95999908447266,4,-0.6299972534179688,0.0,0.6299972534179688,1.3217855181012834,1.2832140241350447
2026-05-22,75.89299774169922,76.04000091552734,75.89299774169922,76.0199966430664,20,1.05999755859375,1.05999755859375,-0.0,1.3274993896484375,1.2832140241350447
2026-05-26,76.30500030517578,77.50499725341797,76.09500122070312,77.50499725341797,110,1.4850006103515625,1.4850006103515625,-0.0,1.4335708618164062,1.0882137843540736
2026-05-27,74.5989990234375,74.75,74.31999969482422,74.56999969482422,863,-2.93499755859375,0.0,2.93499755859375,1.3464279174804688,1.2978564671107702
2026-05-28,75.6449966430664,76.0,71.97000122070312,73.6500015258789,280,-0.9199981689453124,0.0,0.9199981689453124,1.0621419634137834,1.3635706220354353
2026-05-29,75.61599731445312,75.61599731445312,75.11499786376953,75.5199966430664,23,1.8699951171875,1.8699951171875,-0.0,0.9853559221540179,1.3635706220354353
2026-06-01,75.00700378417969,75.6449966430664,74.375,74.375,82,-1.1449966430664062,0.0,1.1449966430664062,0.6432129996163505,1.4453560965401786
2026-06-02,75.31099700927734,76.0250015258789,75.31099700927734,75.6500015258789,58,1.2750015258789062,1.2750015258789062,-0.0,0.6707131522042411,1.4453560965401786
2026-06-03,73.47599792480469,73.47599792480469,73.20999908447266,73.47599792480469,13,-2.1740036010742188,0.0,2.1740036010742188,0.6396418980189732,1.6006420680454798
2026-06-04,73.77899932861328,74.19999694824219,73.08999633789062,73.08999633789062,138,-0.3860015869140625,0.0,0.3860015869140625,0.6292849949428013,1.628213609967913
2026-06-05,68.94300079345703,72.7300033569336,68.6500015258789,72.57499694824219,62,-0.5149993896484375,0.0,0.5149993896484375,0.6292849949428013,1.203213827950614
2026-06-08,68.42500305175781,68.80999755859375,66.87000274658203,67.44999694824219,22,-5.125,0.0,5.125,0.6292849949428013,1.193213871547154
2026-06-09,65.09400177001953,68.81500244140625,65.0,68.2249984741211,81,0.7750015258789062,0.7750015258789062,-0.0,0.4617854527064732,1.193213871547154
2026-06-10,64.5989990234375,64.5989990234375,63.744998931884766,63.81999969482422,4,-4.404998779296875,0.0,4.404998779296875,0.4617854527064732,1.302499498639788
2026-06-11,63.8849983215332,63.98500061035156,63.8849983215332,63.95500183105469,22,0.1350021362304687,0.1350021362304687,-0.0,0.471428462437221,1.2574996948242188
2026-06-12,67.85900115966797,68.08000183105469,67.0199966430664,67.04499816894531,11,3.089996337890625,3.089996337890625,-0.0,0.6164283752441406,1.2574996948242188
2026-06-15,70.06600189208984,70.06600189208984,70.06600189208984,70.06600189208984,0,3.0210037231445312,3.0210037231445312,-0.0,0.7261428833007812,1.2574996948242188
2026-06-16,69.89900207519531,69.89900207519531,69.89900207519531,69.89900207519531,2,-0.1669998168945312,0.0,0.1669998168945312,0.7261428833007812,1.0597855704171317
2026-06-17,70.69599914550781,70.94999694824219,68.76000213623047,70.30999755859375,22,0.4109954833984375,0.4109954833984375,-0.0,0.7554997035435268,0.9940714154924665
2026-06-18,66.25499725341797,66.25499725341797,66.25499725341797,66.25499725341797,0,-4.055000305175781,0.0,4.055000305175781,0.6219286237444196,1.2837142944335938
2026-06-22,65.5270004272461,65.5270004272461,65.5270004272461,65.5270004272461,16,-0.727996826171875,0.0,0.727996826171875,0.6219286237444196,1.2539285932268416
2026-06-23,62.02000045776367,62.02000045776367,61.95000076293945,61.95000076293945,56,-3.5769996643066406,0.0,3.5769996643066406,0.5308570861816406,1.5094285692487444
2026-06-24,58.051998138427734,59.51499938964844,57.25,59.38999938964844,79,-2.5600013732910156,0.0,2.5600013732910156,0.5308570861816406,1.5369998386928014
2026-06-25,58.347999572753906,58.3849983215332,58.347999572753906,58.3849983215332,148,-1.0050010681152344,0.0,1.0050010681152344,0.5308570861816406,1.581214087350028
2026-06-26,59.21699905395508,59.21699905395508,59.189998626708984,59.189998626708984,25322,0.8050003051757812,0.8050003051757812,-0.0,0.5883571079799107,1.5444284166608537
2026-06-29,58.17499923706055,59.125,57.540000915527344,58.68000030517578,3617,-0.5099983215332031,0.0,0.5099983215332031,0.5883571079799107,1.214785439627511
2026-06-30,59.47700119018555,60.400001525878906,57.03499984741211,58.34000015258789,1886,-0.3400001525878906,0.0,0.3400001525878906,0.5329998561314174,1.2390711648123605
2026-07-01,60.084999084472656,60.41999816894531,57.32500076293945,58.8650016784668,367,0.5250015258789062,0.5250015258789062,-0.0,0.5704999651227679,0.9244283948625837
2026-07-02,60.64300155639648,61.595001220703125,59.46500015258789,59.470001220703125,197,0.6049995422363281,0.6049995422363281,-0.0,0.6040712084089007,0.9244283948625837
2026-07-06,61.91999816894531,62.619998931884766,61.6349983215332,62.619998931884766,69,3.1499977111816406,3.1499977111816406,-0.0,0.6083570207868304,0.9244283948625837
2026-07-07,60.930999755859375,61.369998931884766,60.20500183105469,61.20500183105469,124,-1.414997100830078,0.0,1.414997100830078,0.392571040562221,1.0254996163504464
2026-07-08,58.16400146484375,60.904998779296875,57.7599983215332,60.904998779296875,326,-0.3000030517578125,0.0,0.3000030517578125,0.392571040562221,1.0349998474121094
2026-07-09,60.37799835205078,60.5,58.900001525878906,59.220001220703125,192,-1.68499755859375,0.0,1.68499755859375,0.3632142203194754,1.1553568158830916
2026-07-10,59.80899810791016,60.345001220703125,59.720001220703125,59.97999954223633,73,0.7599983215332031,0.7599983215332031,-0.0,0.41749981471470426,0.8657139369419643
2026-07-13,57.63399887084961,59.04499816894531,57.5099983215332,58.935001373291016,589,-1.0449981689453125,0.0,1.0449981689453125,0.41749981471470426,0.8883568899972099
2026-07-14,58.77199935913086,59.60499954223633,57.51499938964844,57.650001525878906,131,-1.2849998474121094,0.0,1.2849998474121094,0.41749981471470426,0.7246426173618862
2026-07-15,57.11000061035156,58.69499969482422,56.900001525878906,58.69499969482422,568,1.0449981689453125,1.0449981689453125,-0.0,0.49214254106794086,0.5417853764125279
2026-07-16,55.89799880981445,56.084999084472656,55.89799880981445,55.915000915527344,1809,-2.779998779296875,0.0,2.779998779296875,0.49214254106794086,0.6685709272112165
2026-07-17,56.03799819946289,56.03799819946289,55.01499938964844,55.54999923706055,427,-0.3650016784667969,0.0,0.3650016784667969,0.43464251926967074,0.6946424756731305
2026-07-20,56.801998138427734,57.10499954223633,55.654998779296875,55.654998779296875,1714,0.1049995422363281,0.1049995422363281,-0.0,0.4421424865722656,0.6582140241350446
2026-07-21,58.834999084472656,59.025001525878906,56.334999084472656,56.334999084472656,124,0.6800003051757812,0.6800003051757812,-0.0,0.4907139369419643,0.6339282989501953
2026-07-22,60.01900100708008,60.01900100708008,59.3849983215332,59.3849983215332,358,3.049999237060547,3.049999237060547,-0.0,0.6710709163120815,0.6339282989501953
2026-07-23,57.79800033569336,58.65999984741211,57.79800033569336,58.65999984741211,28,-0.7249984741210938,0.0,0.7249984741210938,0.6278566632952008,0.6857139042445591
2026-07-24,58.65599822998047,58.65599822998047,58.65599822998047,58.65599822998047,5,-0.0040016174316406,0.0,0.0040016174316406,0.40285682678222656,0.6859997340611049
2026-07-27,58.47200012207031,58.47200012207031,58.47200012207031,58.47200012207031,3,-0.1839981079101562,0.0,0.1839981079101562,0.40285682678222656,0.5980712345668248
2026-07-28,57.29600143432617,57.29600143432617,57.29600143432617,57.29600143432617,2,-1.1759986877441406,0.0,1.1759986877441406,0.40285682678222656,0.6606423514229911
2026-07-29,57.862998962402344,57.862998962402344,57.862998962402344,57.862998962402344,382,0.5669975280761719,0.5669975280761719,-0.0,0.4433566502162388,0.5402853829520089
2026-07-30,58.814998626708984,59.25,57.224998474121094,57.275001525878906,138,-0.5879974365234375,0.0,0.5879974365234375,0.38907105582101004,0.5822851998465401
2026-07-31,57.59099960327149,59.20000076293945,57.34000015258789,59.20000076293945,65,1.9249992370605469,1.9249992370605469,-0.0,0.5265710013253349,0.5076424734933036
2026-08-03,57.66699981689453,57.79999923706055,57.66699981689453,57.66699981689453,90,-1.533000946044922,0.0,1.533000946044922,0.5265710013253349,0.5253568376813617
2026-08-04,60.055999755859375,60.055999755859375,58.099998474121094,58.099998474121094,9,0.4329986572265625,0.4329986572265625,-0.0,0.48285675048828125,0.5253568376813617
2026-08-05,62.0989990234375,62.45000076293945,62.0989990234375,62.45000076293945,6,4.350002288818359,4.350002288818359,-0.0,0.7935711996895927,0.3267854963030134
2026-08-06,61.43899917602539,61.90999984741211,61.43899917602539,61.90999984741211,8,-0.5400009155273438,0.0,0.5400009155273438,0.7935711996895927,0.33928544180733816
2026-08-07,63.332000732421875,65.05000305175781,63.332000732421875,63.619998931884766,461,1.7099990844726562,1.7099990844726562,-0.0,0.9082140241350446,0.33928544180733816
2026-08-10,65.10600280761719,65.10600280761719,63.904998779296875,63.904998779296875,24,0.2849998474121094,0.2849998474121094,-0.0,0.8799997057233538,0.33928544180733816
2026-08-11,64.76899719238281,64.86499786376953,64.76899719238281,64.86499786376953,8,0.9599990844726562,0.9599990844726562,-0.0,0.7307139805385044,0.33928544180733816
2026-08-12,65.55500030517578,66.6500015258789,65.55500030517578,66.625,186,1.7600021362304688,1.7600021362304688,-0.0,0.8564284188406808,0.28749983651297434
2026-08-13,64.87300109863281,64.87300109863281,64.77999877929688,64.87300109863281,3,-1.7519989013671875,0.0,1.7519989013671875,0.8564284188406808,0.4123567853655134
2026-08-14,64.98799896240234,64.98799896240234,64.98799896240234,64.98799896240234,0,0.1149978637695312,0.1149978637695312,-0.0,0.8646425519670758,0.3992140633719308
2026-08-17,66.12100219726562,66.12100219726562,65.24500274658203,65.24500274658203,4,0.2570037841796875,0.2570037841796875,-0.0,0.8829999651227679,0.3152141571044922
2026-08-18,63.94100189208984,65.25,63.60499954223633,65.25,29,0.0049972534179687,0.0049972534179687,-0.0,0.8428570883614677,0.3152141571044922
2026-08-19,65.73400115966797,66.8499984741211,63.119998931884766,63.20500183105469,41,-2.0449981689453125,0.0,2.0449981689453125,0.8428570883614677,0.419285637991769
2026-08-20,68.0260009765625,68.94999694824219,66.8499984741211,66.8499984741211,22,3.6449966430664062,3.6449966430664062,-0.0,0.9657140459333148,0.419285637991769
2026-08-21,69.46600341796875,69.8499984741211,68.09500122070312,68.09500122070312,7,1.2450027465820312,1.2450027465820312,-0.0,1.054642813546317,0.3097855704171317
2026-08-24,68.54100036621094,69.3499984741211,68.54100036621094,69.3499984741211,10,1.2549972534179688,1.2549972534179688,-0.0,1.1133569989885603,0.3097855704171317
2026-08-25,68.63600158691406,69.50499725341797,68.12000274658203,69.50499725341797,4,0.154998779296875,0.154998779296875,-0.0,0.8137138911655971,0.3097855704171317
2026-08-26,67.98999786376953,69.30999755859375,67.98999786376953,69.30999755859375,104,-0.1949996948242187,0.0,0.1949996948242187,0.8137138911655971,0.2851426260811942
2026-08-27,69.42900085449219,69.42900085449219,69.42900085449219,69.42900085449219,23252,0.1190032958984375,0.1190032958984375,-0.0,0.7000713348388672,0.2851426260811942
2026-08-28,66.99500274658203,71.16000366210938,66.2300033569336,69.3499984741211,23252,-0.0790023803710937,0.0,0.0790023803710937,0.6797142028808594,0.29078565325055805
2026-08-30,66.95500183105469,67.55500030517578,65.83000183105469,66.80000305175781,9238,-2.5499954223632812,0.0,2.5499954223632812,0.6111428397042411,0.4729281834193638
